10,1000221202,Statistics for Data Science-I,3,2
11,1054221200,Object Oriented Programming Through  Java,3,2
12,1005221202,Computer Organization,3,2
13,1005221203,Web Design,3,2
14,1000221107,Technical English Communication,2,2
15,1054221210,Object Oriented Programming Through Java Lab,1.5,2
16,1000221112,Technical English Communication Lab,1.5,2
17,1005221212,Web Design Lab,1.5,2
18,1000221210,R Programming Lab,1.5,2
19,1000221121,Constitution of India,0,2
